bar_time_utc,price_time_local,date,open,high,low,close,volume,barCount,average,tweet_count,labeled_count,unlabeled_count,bullish_count,bearish_count,sentiment_sum,sentiment_mean,labeled_sentiment_mean,return_1m,return_5m,forward_return_1m,forward_return_5m,hour
2020-04-08 14:42:00+00:00,2020-04-08 08:42:00,20200408  08:42:00,267.58,267.58,267.1,267.27,2880,1292,267.343,13.0,11.0,2.0,2.0,9.0,-7.0,-0.5384615384615384,-0.6363636363636364,-0.0011585320278048,-0.002090878542359,-0.0001122460433268,0.0022823362143151,8
2020-04-08 15:13:00+00:00,2020-04-08 09:13:00,20200408  09:13:00,269.74,269.74,269.57,269.66,2782,1296,269.654,21.0,10.0,11.0,6.0,4.0,2.0,0.0952380952380952,0.2,-0.0002595187780373,0.0034607226584304,-0.0002225024104427,0.0008529259066971,9
2020-04-08 15:48:00+00:00,2020-04-08 09:48:00,20200408  09:48:00,271.5,271.72,271.48,271.63,2509,1123,271.626,23.0,11.0,12.0,7.0,4.0,3.0,0.1304347826086956,0.2727272727272727,0.0004419726713564,0.0008474576271186,-0.0008099252659866,-0.0025770349372307,9
2020-04-08 16:20:00+00:00,2020-04-08 10:20:00,20200408  10:20:00,271.39,271.49,271.2,271.47,2126,1064,271.332,22.0,11.0,11.0,7.0,4.0,3.0,0.1363636363636363,0.2727272727272727,0.0002947787317146,0.0017343173431736,-0.0004052013113788,-0.0006262202084945,10
2020-04-08 16:51:00+00:00,2020-04-08 10:51:00,20200408  10:51:00,271.77,271.96,271.68,271.93,2105,1116,271.806,17.0,11.0,6.0,5.0,6.0,-1.0,-0.0588235294117647,-0.0909090909090909,0.0005519169916845,-0.0004778357715209,-0.0002206450189387,-0.0020593535100945,10
2020-04-08 17:35:00+00:00,2020-04-08 11:35:00,20200408  11:35:00,270.98,271.0,270.49,270.65,5410,2345,270.634,22.0,8.0,14.0,1.0,7.0,-6.0,-0.2727272727272727,-0.75,-0.0012178020518121,-0.0030205915939147,-0.0007759098466653,0.0002216885276187,11
2020-04-08 18:13:00+00:00,2020-04-08 12:13:00,20200408  12:13:00,271.51,271.86,271.51,271.84,1392,683,271.669,21.0,5.0,16.0,1.0,4.0,-3.0,-0.1428571428571428,-0.6,0.0012154248462303,0.001990416513085,-0.000956444967628,0.0006253678634491,12
2020-04-08 19:05:00+00:00,2020-04-08 13:05:00,20200408  13:05:00,274.13,274.16,273.78,273.85,2834,1369,273.987,22.0,10.0,12.0,5.0,5.0,0.0,0.0,0.0,-0.0009849700860936,0.0004018411631474,0.0002556143874383,0.0013145882782543,13
2020-04-08 19:41:00+00:00,2020-04-08 13:41:00,20200408  13:41:00,272.41,272.62,272.15,272.59,8775,3983,272.406,26.0,11.0,15.0,2.0,9.0,-7.0,-0.2692307692307692,-0.6363636363636364,0.0006240364143599,-0.0023423489367933,0.0013940349976155,0.0031182361788768,13
2020-04-08 20:15:00+00:00,2020-04-08 14:15:00,20200408  14:15:00,273.74,274.03,273.74,273.85,630,68,273.957,19.0,5.0,14.0,2.0,3.0,-1.0,-0.0526315789473684,-0.2,0.0004018411631474,-0.0006568623873296,0.0001095490231877,0.0003286470695635,14
2020-04-08 21:05:00+00:00,2020-04-08 15:05:00,20200408  15:05:00,274.05,274.1,274.03,274.04,17,9,274.073,15.0,5.0,10.0,0.0,5.0,-5.0,-0.3333333333333333,-1.0,7.298737318461868e-05,-0.0005470659032057,0.0,0.0,15
2020-04-08 21:52:00+00:00,2020-04-08 15:52:00,20200408  15:52:00,273.9,273.9,273.89,273.89,4,4,273.898,14.0,5.0,9.0,2.0,3.0,-1.0,-0.0714285714285714,-0.2,-0.0001460227065309,0.0,0.0001460440322758,7.302201613801351e-05,15
2020-04-08 22:38:00+00:00,2020-04-08 16:38:00,20200408  16:38:00,273.44,273.45,273.41,273.41,33,7,273.424,16.0,6.0,10.0,1.0,5.0,-4.0,-0.25,-0.6666666666666666,-0.0001097132826213,0.0001829089844893,0.0008412274605902,-7.315021396447907e-05,16
