bar_time_utc,price_time_local,date,open,high,low,close,volume,barCount,average,tweet_count,labeled_count,unlabeled_count,bullish_count,bearish_count,sentiment_sum,sentiment_mean,labeled_sentiment_mean,return_1m,return_5m,forward_return_1m,forward_return_5m,hour
2020-04-06 13:18:00+00:00,2020-04-06 07:18:00,20200406  07:18:00,258.12,258.17,258.05,258.1,263,61,258.136,3.0,1.0,2.0,1.0,0.0,1.0,0.3333333333333333,1.0,-3.874317151597584e-05,0.0017465554046187,0.0001937233630373,-0.0003874467260752,7
2020-04-20 14:01:00+00:00,2020-04-20 08:01:00,20200420  08:01:00,283.13,283.2,282.9,282.92,2266,1012,282.989,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0008122903054916,-0.0013060821066751,7.069136151560684e-05,0.0017319383571328,8
2020-04-01 15:26:00+00:00,2020-04-01 09:26:00,20200401  09:26:00,250.14,250.15,249.67,249.75,5042,2763,249.859,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,-0.0015990405756546,-0.0052574979089496,-0.0001601601601601,-0.0004004004004003,9
2020-04-01 15:34:00+00:00,2020-04-01 09:34:00,20200401  09:34:00,249.68,249.81,249.46,249.74,2049,1372,249.621,3.0,1.0,2.0,0.0,1.0,-1.0,-0.3333333333333333,-1.0,0.0002002483079017,0.0013231225692635,0.0008408745094898,-0.0022022903819973,9
2020-04-13 16:38:00+00:00,2020-04-13 10:38:00,20200413  10:38:00,273.7,273.96,273.7,273.75,1642,929,273.83,4.0,1.0,3.0,0.0,1.0,-1.0,-0.25,-1.0,0.0001096010521699,0.0003288752466563,-0.0005114155251141,0.0003652968036531,10
2020-04-13 17:49:00+00:00,2020-04-13 11:49:00,20200413  11:49:00,273.85,273.88,273.73,273.74,633,411,273.82,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,-0.0004016797516889,-0.0008759763486386,0.0010228684152844,0.0023014539343901,11
2020-04-06 18:22:00+00:00,2020-04-06 12:22:00,20200406  12:22:00,261.52,261.54,261.28,261.39,1611,929,261.361,4.0,2.0,2.0,0.0,2.0,-2.0,-0.5,-1.0,-0.0004588734656418,-0.0004206500956023,0.0008799112437354,0.0009181682543326,12
2020-04-07 18:31:00+00:00,2020-04-07 12:31:00,20200407  12:31:00,269.57,269.93,269.37,269.81,2406,1172,269.718,4.0,1.0,3.0,0.0,1.0,-1.0,-0.25,-1.0,0.0008531790192152,-0.0007037037037036,-0.0010007041992512,-0.0034839331381342,12
2020-04-07 19:27:00+00:00,2020-04-07 13:27:00,20200407  13:27:00,266.81,267.19,266.68,267.0,4432,2198,266.962,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.000712117236985,0.0011623982901496,-0.0018726591760299,-0.0055805243445693,13
2020-03-30 20:50:00+00:00,2020-03-30 14:50:00,20200330  14:50:00,261.82,262.06,261.71,261.85,13225,23,262.059,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0002291913365675,0.0017981482898463,0.0005728470498376,-0.0013748329196104,14
2020-03-30 21:43:00+00:00,2020-03-30 15:43:00,20200330  15:43:00,261.77,261.78,261.77,261.77,13,5,261.771,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.820001527998773e-05,-0.0003055184265802,-7.640294915378654e-05,-0.000382014745769,15
2020-03-30 22:09:00+00:00,2020-03-30 16:09:00,20200330  16:09:00,261.8,261.92,261.8,261.8,17,7,261.863,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001146044237307,0.0005732849226067,-0.0005729564553095,0.0007257448433919,16
2020-03-30 22:51:00+00:00,2020-03-30 16:51:00,20200330  16:51:00,261.98,262.07,261.9,262.07,35,15,261.989,4.0,2.0,2.0,0.0,2.0,-2.0,-0.5,-1.0,0.0006108968729714,-0.000876858558902,-0.0006486816499409,-0.0010302590910824,16
2020-03-30 23:39:00+00:00,2020-03-30 17:39:00,20200330  17:39:00,261.99,262.04,261.99,262.04,17,10,262.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003053901358986,0.000763825236786,-0.0001526484506183,-0.0007250801404365,17
2020-03-31 12:38:00+00:00,2020-03-31 06:38:00,20200331  06:38:00,259.23,259.33,259.17,259.17,137,42,259.26,4.0,2.0,2.0,0.0,2.0,-2.0,-0.5,-1.0,-0.0002314546927438,-0.0012331881768082,-0.0021993286259983,-0.0011575413821044,6
2020-04-06 13:23:00+00:00,2020-04-06 07:23:00,20200406  07:23:00,258.08,258.1,258.0,258.0,324,86,258.068,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,-0.0001937608990506,-0.0003874467260752,-3.875968992239631e-05,-0.0005813953488371,7
2020-04-20 14:04:00+00:00,2020-04-20 08:04:00,20200420  08:04:00,283.26,283.54,283.11,283.4,1825,863,283.354,3.0,1.0,2.0,0.0,1.0,-1.0,-0.3333333333333333,-1.0,0.0003529827038473,0.0001764602082228,0.0003881439661257,0.0003528581510232,8
2020-04-20 14:07:00+00:00,2020-04-20 08:07:00,20200420  08:07:00,283.42,283.42,283.07,283.26,1422,742,283.202,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0005292685508628,0.0011309818336042,0.0010237943938431,0.0012356139236038,8
2020-04-01 15:37:00+00:00,2020-04-01 09:37:00,20200401  09:37:00,249.69,250.01,249.61,249.91,1948,1203,249.811,3.0,1.0,2.0,0.0,1.0,-1.0,-0.3333333333333333,-1.0,0.0008810925547679,0.0002801793147613,-0.0002000720259293,-0.005401944700092,9
2020-04-13 16:43:00+00:00,2020-04-13 10:43:00,20200413  10:43:00,273.92,274.05,273.76,273.85,1431,685,273.925,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0002555490654205,0.0003652968036531,7.303268212521807e-05,0.0007303268212524,10
2020-04-13 17:51:00+00:00,2020-04-13 11:51:00,20200413  11:51:00,274.0,274.22,273.92,274.19,1225,701,274.092,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0006203926720678,0.0009491475924505,0.0,0.0005470659032056,11
2020-04-14 17:06:00+00:00,2020-04-14 11:06:00,20200414  11:06:00,282.42,282.6,282.39,282.59,1101,491,282.457,4.0,1.0,3.0,0.0,1.0,-1.0,-0.25,-1.0,0.0006728045325778,-0.0001769034814605,0.0004246434764145,0.0004954173891504,11
2020-04-07 18:33:00+00:00,2020-04-07 12:33:00,20200407  12:33:00,269.52,269.64,269.16,269.32,1659,943,269.349,4.0,2.0,2.0,0.0,2.0,-2.0,-0.5,-1.0,-0.0008162053869557,-0.00177909562639,-0.0001485222040695,-0.0022278330610424,12
